"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
22,"Yes","Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,"No",16,3,3,0,4,3,3,2,2,1,2
22,"Yes","Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,"No",16,3,3,0,4,3,3,2,2,1,2
22,"Yes","Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,"No",16,3,3,0,4,3,3,2,2,1,2
22,"Yes","Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,"No",16,3,3,0,4,3,3,2,2,1,2
22,"Yes","Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,"No",16,3,3,0,4,3,3,2,2,1,2
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
26,"Yes","Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,"Yes",11,3,2,1,8,2,2,7,7,1,0
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
18,"Yes","Travel_Frequently",1306,"Sales",5,3,"Marketing",2,"Male",69,3,1,"Sales Representative",2,"Single",1878,8059,1,"Yes",14,3,4,0,0,3,3,0,0,0,0
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
24,"Yes","Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Yes",16,3,4,1,6,4,3,6,3,1,2
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
31,"Yes","Travel_Rarely",1365,"Sales",13,4,"Medical",2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"No",17,3,3,0,9,2,1,3,1,1,2
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
45,"Yes","Travel_Frequently",306,"Sales",26,4,"Life Sciences",1,"Female",100,3,2,"Sales Executive",1,"Married",4286,5630,2,"No",14,3,4,2,5,4,3,1,1,0,0
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
50,"Yes","Travel_Frequently",562,"Sales",8,2,"Technical Degree",2,"Male",50,3,2,"Sales Executive",3,"Married",6796,23452,3,"Yes",14,3,1,1,18,4,3,4,3,1,3
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
42,"Yes","Travel_Frequently",933,"Research & Development",19,3,"Medical",3,"Male",57,4,1,"Research Scientist",3,"Divorced",2759,20366,6,"Yes",12,3,4,0,7,2,3,2,2,2,2
42,"Yes","Travel_Frequently",933,"Research & Development",19,3,"Medical",3,"Male",57,4,1,"Research Scientist",3,"Divorced",2759,20366,6,"Yes",12,3,4,0,7,2,3,2,2,2,2
42,"Yes","Travel_Frequently",933,"Research & Development",19,3,"Medical",3,"Male",57,4,1,"Research Scientist",3,"Divorced",2759,20366,6,"Yes",12,3,4,0,7,2,3,2,2,2,2
42,"Yes","Travel_Frequently",933,"Research & Development",19,3,"Medical",3,"Male",57,4,1,"Research Scientist",3,"Divorced",2759,20366,6,"Yes",12,3,4,0,7,2,3,2,2,2,2
42,"Yes","Travel_Frequently",933,"Research & Development",19,3,"Medical",3,"Male",57,4,1,"Research Scientist",3,"Divorced",2759,20366,6,"Yes",12,3,4,0,7,2,3,2,2,2,2
47,"Yes","Travel_Frequently",719,"Sales",27,2,"Life Sciences",2,"Female",77,4,2,"Sales Executive",3,"Single",6397,10339,4,"Yes",12,3,4,0,8,2,3,5,4,1,3
47,"Yes","Travel_Frequently",719,"Sales",27,2,"Life Sciences",2,"Female",77,4,2,"Sales Executive",3,"Single",6397,10339,4,"Yes",12,3,4,0,8,2,3,5,4,1,3
47,"Yes","Travel_Frequently",719,"Sales",27,2,"Life Sciences",2,"Female",77,4,2,"Sales Executive",3,"Single",6397,10339,4,"Yes",12,3,4,0,8,2,3,5,4,1,3
47,"Yes","Travel_Frequently",719,"Sales",27,2,"Life Sciences",2,"Female",77,4,2,"Sales Executive",3,"Single",6397,10339,4,"Yes",12,3,4,0,8,2,3,5,4,1,3
47,"Yes","Travel_Frequently",719,"Sales",27,2,"Life Sciences",2,"Female",77,4,2,"Sales Executive",3,"Single",6397,10339,4,"Yes",12,3,4,0,8,2,3,5,4,1,3
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
26,"Yes","Travel_Rarely",1146,"Sales",8,3,"Technical Degree",4,"Male",38,2,2,"Sales Executive",1,"Single",5326,3064,6,"No",17,3,3,0,6,2,2,4,3,1,2
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
29,"Yes","Travel_Rarely",805,"Research & Development",1,2,"Life Sciences",2,"Female",36,2,1,"Laboratory Technician",1,"Married",2319,6689,1,"Yes",11,3,4,1,1,1,3,1,0,0,0
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
33,"Yes","Travel_Rarely",118,"Sales",16,3,"Marketing",1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"No",15,3,3,0,6,3,3,3,2,0,2
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
28,"Yes","Travel_Rarely",890,"Research & Development",2,4,"Medical",3,"Male",46,3,1,"Research Scientist",3,"Single",4382,16374,6,"No",17,3,4,0,5,3,2,2,2,2,1
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
26,"Yes","Travel_Frequently",887,"Research & Development",5,2,"Medical",3,"Female",88,2,1,"Research Scientist",3,"Married",2366,20898,1,"Yes",14,3,1,1,8,2,3,8,7,1,7
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
19,"Yes","Travel_Rarely",419,"Sales",21,3,"Other",4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
30,"Yes","Travel_Rarely",138,"Research & Development",22,3,"Life Sciences",1,"Female",48,3,1,"Research Scientist",3,"Married",2132,11539,4,"Yes",11,3,2,0,7,2,3,5,2,0,1
30,"Yes","Travel_Rarely",138,"Research & Development",22,3,"Life Sciences",1,"Female",48,3,1,"Research Scientist",3,"Married",2132,11539,4,"Yes",11,3,2,0,7,2,3,5,2,0,1
30,"Yes","Travel_Rarely",138,"Research & Development",22,3,"Life Sciences",1,"Female",48,3,1,"Research Scientist",3,"Married",2132,11539,4,"Yes",11,3,2,0,7,2,3,5,2,0,1
30,"Yes","Travel_Rarely",138,"Research & Development",22,3,"Life Sciences",1,"Female",48,3,1,"Research Scientist",3,"Married",2132,11539,4,"Yes",11,3,2,0,7,2,3,5,2,0,1
30,"Yes","Travel_Rarely",138,"Research & Development",22,3,"Life Sciences",1,"Female",48,3,1,"Research Scientist",3,"Married",2132,11539,4,"Yes",11,3,2,0,7,2,3,5,2,0,1
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
30,"Yes","Travel_Frequently",109,"Research & Development",5,3,"Medical",2,"Female",60,3,1,"Laboratory Technician",2,"Single",2422,25725,0,"No",17,3,1,0,4,3,3,3,2,1,2
